timestamp,load_kw,pv_kw,price_per_kWh,gCO2/kWh,net_load_kw
2026-08-01 12:45:00-07:00,35.0,29.423558412096913,0.2,120.0,5.576441587903087
2026-08-01 13:00:00-07:00,35.0,28.97777478867205,0.2,120.0,6.0222252113279495
2026-08-01 13:15:00-07:00,35.0,28.40790388485317,0.2,120.0,6.5920961151468305
2026-08-01 13:30:00-07:00,35.0,27.716385975338607,0.2,120.0,7.283614024661393
2026-08-01 13:45:00-07:00,35.0,26.906182245980652,0.2,120.0,8.093817754019348
2026-08-01 14:00:00-07:00,35.0,25.98076211353316,0.2,120.0,9.01923788646684
2026-08-01 14:15:00-07:00,35.0,24.944088369076354,0.2,120.0,10.055911630923646
2026-08-01 14:30:00-07:00,35.0,23.800600208737055,0.2,120.0,11.199399791262945
2026-08-01 14:45:00-07:00,35.0,22.555194224369323,0.2,120.0,12.444805775630677
2026-08-01 15:00:00-07:00,35.0,21.213203435596427,0.2,120.0,13.786796564403573
2026-08-01 15:15:00-07:00,35.0,19.780374453002068,0.2,120.0,15.219625546997932
2026-08-01 15:30:00-07:00,35.0,18.262842870261625,0.2,120.0,16.737157129738375
2026-08-01 15:45:00-07:00,35.0,16.667106990588074,0.2,120.0,18.332893009411926
2026-08-01 16:00:00-07:00,35.0,14.999999999999998,0.38,120.0,20.0
2026-08-01 16:15:00-07:00,35.0,13.268660706570051,0.38,120.0,21.731339293429947
2026-08-01 16:30:00-07:00,35.0,11.480502970952697,0.38,120.0,23.5194970290473
2026-08-01 16:45:00-07:00,35.0,9.643183959094852,0.38,120.0,25.356816040905148
2026-08-01 17:00:00-07:00,20.0,7.76457135307563,0.38,380.0,12.235428646924369
2026-08-01 17:15:00-07:00,20.0,5.852709660483845,0.38,380.0,14.147290339516154
2026-08-01 17:30:00-07:00,20.0,3.9157857666015596,0.38,380.0,16.08421423339844
2026-08-01 17:45:00-07:00,20.0,1.9620938769042935,0.38,380.0,18.037906123095706
2026-08-01 18:00:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 18:15:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 18:30:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 18:45:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 19:00:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 19:15:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 19:30:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 19:45:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 20:00:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 20:15:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 20:30:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 20:45:00-07:00,20.0,0.0,0.38,380.0,20.0
2026-08-01 21:00:00-07:00,20.0,0.0,0.16,380.0,20.0
2026-08-01 21:15:00-07:00,20.0,0.0,0.16,380.0,20.0
2026-08-01 21:30:00-07:00,20.0,0.0,0.16,380.0,20.0
2026-08-01 21:45:00-07:00,20.0,0.0,0.16,380.0,20.0
2026-08-01 22:00:00-07:00,20.0,0.0,0.16,300.0,20.0
2026-08-01 22:15:00-07:00,20.0,0.0,0.16,300.0,20.0
2026-08-01 22:30:00-07:00,20.0,0.0,0.16,300.0,20.0
2026-08-01 22:45:00-07:00,20.0,0.0,0.16,300.0,20.0
2026-08-01 23:00:00-07:00,20.0,0.0,0.16,300.0,20.0
2026-08-01 23:15:00-07:00,20.0,0.0,0.16,300.0,20.0
2026-08-01 23:30:00-07:00,20.0,0.0,0.16,300.0,20.0
2026-08-01 23:45:00-07:00,20.0,0.0,0.16,300.0,20.0
